"account_id","marital_status","sex","education","bad_flag","amount_6_bucket","pur_6_bucket","bank_6_bucket","entmnt_6_bucket","jewellery_6_bucket","medical_6_bucket","others_6_bucket","petrol_6_bucket","restaurant_6_bucket","supermarket_6_bucket","telecom_6_bucket","travel_6_bucket","utility_6_bucket","avg_pur_amt_6_bucket","max_pur_amt_6_bucket","min_pur_amt_6_bucket","avg_interval_pur_6_bucket","max_interval_pur_6_bucket","min_interval_pur_6_bucket","credit_limit_bucket","age_bucket","income_bucket"
"a_1055520577854460","married","male","undergraduate","no","9","10","11","10","10","10","10","10","10","10","10","10","10","9","9","9","10","10","10","4","9","4"
"a_1055520578821940","single","female","master","no","10","10","6","10","10","10","10","10","11","10","10","10","10","10","10","10","10","10","10","3","6","4"
"a_1055520579539500","married","female","master","no","7","10","6","10","10","10","10","10","10","10","10","10","10","7","7","7","10","10","10","7","9","4"
"a_1055520579825480","married","male","master","no","2","10","6","10","10","10","10","11","10","10","10","10","10","2","2","2","10","10","10","5","6","4"
"a_1055520580028200","married","male","undergraduate","no","1","10","6","10","11","10","10","10","10","10","10","10","10","1","1","1","10","10","10","2","6","1"
"a_1055520580871580","married","male","undergraduate","no","2","10","6","10","10","10","10","10","10","10","10","10","10","2","2","2","10","10","10","1","6","1"
"a_1055520580937750","married","female","master","no","10","10","6","10","10","10","10","10","11","10","10","10","10","10","10","10","10","10","10","10","10","4"
"a_1055520581379500","married","male","undergraduate","no","1","10","6","10","10","10","10","10","10","10","10","10","10","1","1","1","10","10","10","7","10","1"
"a_1055520582633100","single","male","master","no","10","10","6","10","10","10","10","10","10","10","11","10","10","10","10","10","10","10","10","8","4","1"
"a_1055520582993430","single","male","undergraduate","no","6","10","11","10","10","10","10","10","10","10","10","10","10","6","6","6","10","10","10","7","3","4"
"a_1055520584087020","single","female","undergraduate","no","2","10","6","10","10","10","10","10","10","10","10","10","11","2","2","2","10","10","10","8","4","4"
"a_1055520584577070","single","male","master","no","1","10","11","10","10","10","10","10","10","10","10","10","10","1","1","1","10","10","10","1","2","1"
"a_1055520586079800","married","male","undergraduate","no","1","10","6","10","10","10","10","10","10","10","11","10","10","1","1","1","10","10","10","3","10","1"
"a_1055520587149340","married","male","undergraduate","no","10","10","6","10","10","10","10","10","10","11","10","10","10","10","10","10","10","10","10","9","4","4"
"a_1055520588543550","single","male","undergraduate","no","10","10","6","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","2","1","1"
"a_1055520588985380","married","male","undergraduate","no","10","10","6","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","9","7","1"
"a_1055520593330270","single","male","undergraduate","no","9","10","6","10","10","10","10","10","10","10","10","10","10","9","9","9","10","10","10","3","2","4"
"a_1055520593814330","married","male","undergraduate","no","1","10","11","10","10","10","10","10","10","10","10","10","10","1","1","1","10","10","10","10","9","1"
"a_1055520595455780","single","male","undergraduate","no","1","10","11","10","10","10","10","10","10","10","10","10","10","1","1","1","10","10","10","10","4","4"
"a_1055520596045310","single","male","undergraduate","no","5","10","11","10","10","10","10","10","10","10","10","10","10","5","5","5","10","10","10","10","4","1"
"a_1055520596355840","married","male","master","no","6","10","6","10","10","10","10","10","10","10","10","10","10","6","6","6","10","10","10","8","9","1"
"a_1055520598516020","married","male","undergraduate","no","8","10","11","10","10","10","10","10","10","10","10","10","10","8","8","8","10","10","10","5","5","4"
"a_1055520598860940","single","male","master","no","6","10","6","10","10","11","10","10","10","10","10","10","10","6","6","6","10","10","10","3","3","4"
"a_1055520600856870","married","male","undergraduate","no","3","10","6","10","10","10","10","10","10","10","11","10","10","3","3","3","10","10","10","8","10","1"
"a_1055520602106100","married","female","master","yes","1","10","6","10","10","10","10","10","10","10","11","10","10","1","1","1","10","10","10","6","2","4"
"a_1055520602734490","married","female","undergraduate","no","6","10","11","10","10","10","10","10","10","10","10","10","10","6","6","6","10","10","10","4","6","4"
"a_1055520603722990","single","male","master","no","2","10","6","10","10","10","10","10","10","10","10","10","10","2","2","2","10","10","10","3","4","1"
"a_1055520603999890","married","male","polytechnics","no","9","10","6","10","10","10","10","10","10","10","10","10","10","9","9","9","10","10","10","8","9","4"
"a_1055520605641260","married","male","undergraduate","no","1","10","11","10","10","10","10","10","10","10","10","10","10","1","1","1","10","10","10","5","8","1"
"a_1055520605789510","married","male","high_school","no","1","10","6","10","10","10","10","10","10","10","10","10","10","1","1","1","10","10","10","1","10","4"
"a_1055520605954410","married","male","undergraduate","no","1","10","6","10","10","10","10","10","10","10","10","10","10","1","1","1","10","10","10","4","7","4"
"a_1055520608361990","married","male","undergraduate","no","7","10","6","10","10","10","10","10","10","10","10","10","10","7","7","7","10","10","10","8","3","1"
"a_1055520608619590","married","male","undergraduate","no","3","10","6","11","10","10","10","10","10","10","10","10","10","3","3","3","10","10","10","1","10","4"
"a_1055520608969520","single","male","polytechnics","no","8","10","11","10","10","10","10","10","10","10","10","10","10","8","8","8","10","10","10","9","3","1"
"a_1055520612843840","married","male","undergraduate","no","10","10","11","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","4","10","4"
"a_1055520613850040","married","male","master","no","1","10","11","10","10","10","10","10","10","10","10","10","10","1","1","1","10","10","10","4","7","1"
"a_1055520613948930","single","male","undergraduate","no","1","10","11","10","10","10","10","10","10","10","10","10","10","1","1","1","10","10","10","3","5","1"
"a_1055520618399930","married","male","undergraduate","no","1","10","11","10","10","10","10","10","10","10","10","10","10","1","1","1","10","10","10","3","9","1"
"a_1055520618949850","single","male","undergraduate","no","10","10","11","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","6","2","1"
"a_1055520620160490","married","male","polytechnics","no","2","10","6","10","10","10","10","10","11","10","10","10","10","2","2","2","10","10","10","3","2","4"
"a_1055520620939450","single","female","undergraduate","no","5","10","11","10","10","10","10","10","10","10","10","10","10","5","5","5","10","10","10","2","8","1"
"a_1055520620958660","single","male","master","no","6","10","6","10","10","10","10","10","10","11","10","10","10","6","6","6","10","10","10","5","4","1"
"a_1055520623028180","married","male","undergraduate","no","1","10","11","10","10","10","10","10","10","10","10","10","10","1","1","1","10","10","10","6","8","1"
"a_1055520623798660","married","male","master","no","1","10","6","10","10","10","10","10","10","10","10","10","10","1","1","1","10","10","10","9","9","1"
"a_1055520626800540","single","male","master","no","8","10","11","10","10","10","10","10","10","10","10","10","10","8","8","8","10","10","10","9","5","1"
"a_1055520627804900","married","male","undergraduate","no","1","10","11","10","10","10","10","10","10","10","10","10","10","1","1","1","10","10","10","7","10","1"
"a_1055520628173330","married","male","undergraduate","no","8","10","11","10","10","10","10","10","10","10","10","10","10","8","8","8","10","10","10","3","4","1"
"a_1055520629008210","single","male","undergraduate","no","10","10","6","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","7","5","4"
"a_1055520629048810","married","male","undergraduate","no","4","10","11","10","10","10","10","10","10","10","10","10","10","4","4","4","10","10","10","3","9","1"
"a_1055520630645360","married","male","master","no","5","10","6","10","10","10","10","11","10","10","10","10","10","5","5","5","10","10","10","7","9","1"
"a_1055520631690060","single","female","undergraduate","no","9","10","11","10","10","10","10","10","10","10","10","10","10","9","9","9","10","10","10","7","3","4"
"a_1055520631693380","single","male","undergraduate","no","4","10","11","10","10","10","10","10","10","10","10","10","10","4","4","4","10","10","10","1","6","1"
"a_1055520631717070","single","female","undergraduate","no","6","10","11","10","10","10","10","10","10","10","10","10","10","6","6","6","10","10","10","4","2","1"
"a_1055520634697490","married","male","undergraduate","no","9","10","11","10","10","10","10","10","10","10","10","10","10","9","9","9","10","10","10","7","8","4"
"a_1055520635574060","married","male","master","no","4","10","6","10","10","10","10","10","10","10","10","11","10","4","4","4","10","10","10","4","8","1"
"a_1055520639326420","single","male","master","no","1","10","6","10","10","10","10","10","10","10","11","10","10","1","1","1","10","10","10","3","3","1"
"a_1055520640678130","married","male","undergraduate","no","10","10","6","10","10","10","10","10","10","10","10","10","10","9","9","9","10","10","10","2","8","4"
"a_1055520641347260","single","male","undergraduate","no","1","10","11","10","10","10","10","10","10","10","10","10","10","1","1","1","10","10","10","9","4","1"
"a_1055520641469930","single","female","master","no","9","10","11","10","10","10","10","10","10","10","10","10","10","9","9","9","10","10","10","5","2","4"
"a_1055520641978770","single","female","polytechnics","no","6","10","11","10","10","10","10","10","10","10","10","10","10","6","6","6","10","10","10","8","9","1"
"a_1055520642524860","married","male","undergraduate","no","9","10","6","10","10","10","10","10","11","10","10","10","10","9","9","9","10","10","10","6","6","4"
"a_1055520645173020","single","male","undergraduate","no","9","10","6","10","10","10","10","10","10","10","10","10","10","9","9","9","10","10","10","2","2","4"
"a_1055520645685800","married","male","undergraduate","no","3","10","11","10","10","10","10","10","10","10","10","10","10","3","3","3","10","10","10","9","7","1"
"a_1055520646093970","married","female","undergraduate","no","8","10","11","10","10","10","10","10","10","10","10","10","10","8","8","8","10","10","10","4","9","4"
"a_1055520646743420","married","male","undergraduate","no","4","10","6","10","10","10","10","10","10","10","10","10","10","4","4","4","10","10","10","9","10","4"
"a_1055520649295900","single","male","undergraduate","no","1","10","6","10","10","10","10","10","10","10","10","10","10","1","1","1","10","10","10","3","2","4"
"a_1055520652357780","married","male","master","no","10","10","6","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","8","7","1"
"a_1055520652366260","married","male","polytechnics","no","10","10","6","10","10","11","10","10","10","10","10","10","10","10","10","10","10","10","10","4","9","1"
"a_1055520653134860","married","male","master","no","6","10","11","10","10","10","10","10","10","10","10","10","10","6","6","6","10","10","10","3","6","1"
"a_1055520654088330","married","male","undergraduate","no","2","10","6","10","10","10","10","10","10","10","10","10","10","2","2","2","10","10","10","7","10","1"
"a_1055520655702010","single","female","undergraduate","no","5","10","11","10","10","10","10","10","10","10","10","10","10","5","5","5","10","10","10","4","4","4"
"a_1055520657230630","single","male","master","no","2","10","11","10","10","10","10","10","10","10","10","10","10","2","2","2","10","10","10","3","4","4"
"a_1055520657493710","single","male","undergraduate","no","2","10","6","10","10","10","10","10","10","10","10","10","10","2","2","2","10","10","10","8","1","1"
"a_1055520659869710","single","male","master","no","1","10","6","10","10","10","10","10","10","11","10","10","10","1","1","1","10","10","10","7","2","4"
