"accountID","creditLimit","maritalStatus","sex","education","income","accountSetupStatus","badFlag","age"
"A844427144334459",3.37815233159624,"Married","Male","Master",13.4535463992506,"A","NO",43
"A844427339859515",3.91929654079489,"Single","Male","Undergraduate",-1.63792324252427,"A","NO",30
"A844428005033707",1.98068003335502,"Married","Female","Undergraduate",14.2008515633643,"A","NO",35
"A985156919568703",-0.478547789040953,"Married","Male","Undergraduate",19.9667670484632,"A","NO",59
"A844427381223585",-1.69839281799458,"Single","Male","Undergraduate",11.5466532763094,"A","NO",32
"A985156985760058",5.48059359423909,"Single","Male","Master",-1.56359172426164,"A","NO",34
"A403800972044185",14.5695315101836,"Single","Male","Master",-4.45048067718744,"A","NO",32
"A1899945844601220",11.4383783035586,"Married","Male","Polytechnics",19.3833168502897,"A","NO",66
"A1899945879483880",11.1780721311029,"Married","Female","Master",-2.39253745414317,"A","NO",37
"A1688853108752130",1.38803557811771,"Married","Male","Undergraduate",-0.136340474709868,"A","NO",31
"A844428148858665",7.76056888790429,"Single","Male","Undergraduate",14.5078298542649,"A","NO",29
"A1688852427619990",8.848413063379,"Single","Male","Undergraduate",8.83121822029352,"A","NO",36
"A1688852105151990",-2.29897922335099,"Single","Male","Undergraduate",17.3115897364914,"A","NO",39
"A844427145971180",0.0193551441030578,"Single","Male","Undergraduate",10.3561090212315,"A","NO",27
"A293674782261214",-1.58912123596855,"Single","Male","Master",16.8431120831519,"A","NO",31
"A985156850779377",6.12069886259828,"Married","Male","Undergraduate",5.24994349107146,"A","NO",40
"A914800285025914",8.34809262952302,"Single","Male","Polytechnics",-7.62663868255913,"A","NO",32
"A844427976876483",14.3518577344203,"Married","Male","Undergraduate",-10.3416800033301,"A","NO",35
"A1759221023113660",-7.86897773685958,"Married","Male","Master",-18.8234426546842,"A","NO",35
"A305145820067197",-0.580397292873822,"Married","Female","Undergraduate",-2.06865065731108,"A","NO",32
"A1055521486928080",8.39142110077199,"Married","Male","Undergraduate",-9.49409267865121,"A","NO",34
"A914800279617752",13.360192932005,"Single","Female","Undergraduate",-0.203844718635082,"A","NO",30
"A844427215364914",2.37116948854737,"Single","Male","Polytechnics",17.1861697919667,"A","NO",32
"A985156909316595",5.89122549695056,"Single","Male","Undergraduate",-16.7098957020789,"A","NO",30
"A985157013628237",9.26947474672738,"Single","Female","Undergraduate",5.48479250632226,"A","NO",27
"A914801113356531",-2.46891264519189,"Single","Male","Undergraduate",15.575369251892,"A","NO",28
"A985157111789867",1.33860991360806,"Married","Male","Undergraduate",4.54570491798222,"A","NO",63
"A985156990513330",8.40076197242644,"Single","Female","Undergraduate",11.4755208138376,"A","NO",28
"A914801132865391",2.50171601404529,"Married","Male","Undergraduate",14.2219931818545,"A","NO",48
"A1055520535559250",-1.18873705871403,"Married","Male","Middle School",9.10846646875143,"A","NO",39
"A1829582137609890",6.2401156339189,"Single","Male","Undergraduate",-8.00033387728035,"A","NO",31
"A1055521131048690",4.08937600514945,"Single","Male","Undergraduate",-12.4232427310199,"A","NO",31
"A1055520605954410",1.85146010040212,"Married","Male","Undergraduate",-15.4362885747105,"A","NO",39
"A914800150395690",10.8902405482531,"Single","Male","Undergraduate",-5.39693153463304,"A","NO",32
"A1899947021223910",-0.501487118420191,"Married","Male","Undergraduate",-10.8558885101229,"A","NO",39
"A985156935306822",-1.61127966977097,"Single","Male","Undergraduate",-5.11651606298983,"A","NO",30
"A1829582587905590",-1.07840847118385,"Married","Male","High School",14.6878433600068,"A","NO",33
"A844427169934211",1.53934212770127,"Single","Male","Undergraduate",-6.26602541655302,"A","NO",31
"A844428100075986",1.48903121749964,"Single","Female","Undergraduate",2.02883282676339,"A","Yes",34
"A1899945831880880",7.80167025172897,"Married","Male","Master",13.3496460597962,"A","NO",35
"A1055521409187210",7.78171056519914,"Single","Male","Undergraduate",-19.6243947092444,"A","NO",30
"A985157012272697",16.8292743939171,"Married","Male","Master",10.1620740164071,"A","NO",43
"A1759221437134010",0.751729960395023,"Single","Male","Undergraduate",3.69057812727988,"A","NO",27
"A985157050207116",7.44909776422009,"Married","Male","Master",13.4978886134923,"A","NO",43
"A1688852354339680",5.14012218371127,"Married","Male","Undergraduate",-11.4473485946655,"A","NO",54
"A914800961497355",5.58975554433465,"Married","Male","Undergraduate",8.42300021089613,"A","NO",38
"A1055520716107680",2.38076358173043,"Married","Male","Master",19.959736187011,"A","NO",40
"A1055521392763800",5.94093482393213,"Married","Male","Master",15.9571574255824,"A","NO",44
"A1055520832716000",0.281505379124544,"Married","Male","Undergraduate",10.4563691746444,"A","NO",33
"A844427993750744",-2.39975379150733,"Married","Male","Undergraduate",-19.842563867569,"A","NO",46
"A1055520641469930",2.57088543048315,"Single","Female","Master",-11.1209581047297,"A","NO",29
"A844427632748623",8.67882666386105,"Single","Male","Undergraduate",5.40164845995605,"A","NO",30
"A844427135015560",8.92095468245074,"Married","Male","High School",0.233461065217853,"A","NO",29
"A1688853524475730",2.7416972104013,"Married","Male","Master",10.3175079543144,"A","NO",37
"A1688852653719530",2.97864677229431,"Single","Male","Undergraduate",-2.26039070636034,"A","NO",34
"A1688853266245720",2.03910721550137,"Married","Female","Undergraduate",8.62261776812375,"A","NO",56
"A1055521408402610",-1.53133855025843,"Married","Female","Master",4.02767445892096,"A","NO",45
"A1055521100148990",9.42854415625147,"Single","Female","Undergraduate",-6.44878129474819,"A","NO",30
"A914800718336176",3.89153771983366,"Married","Male","Undergraduate",-9.36748246662319,"A","NO",40
"A985156710796193",11.1691675256761,"Single","Female","Undergraduate",-10.2706533391029,"A","NO",27
"A914800392597178",5.75838761150278,"Single","Male","Master",18.1165921222419,"A","NO",34
"A1055521046661500",5.44068103099149,"Single","Male","Master",8.21673604659736,"A","NO",33
"A985156127793422",2.01991933612339,"Married","Male","Undergraduate",8.3330471906811,"A","NO",31
"A844428126754727",1.9011567166876,"Married","Male","Undergraduate",5.57756038382649,"A","Yes",46
"A844427526280304",-3.62868153611664,"Married","Male","Undergraduate",-12.2155036311597,"A","NO",41
"A914800579833901",5.12182756932266,"Married","Male","Master",-5.94359857961535,"A","NO",59
"A1055521393662500",-2.98853333417606,"Married","Male","Undergraduate",10.8221641927958,"A","NO",35
"A1055520971941110",3.87111619266309,"Married","Male","Undergraduate",-0.0818995479494333,"A","NO",39
"A1759222095948820",-3.7982944292035,"Single","Female","Undergraduate",-14.4088001456112,"A","NO",31
"A1759222272298690",12.1080409604814,"Married","Male","Middle School",12.6988991908729,"A","NO",41
"A1055521249559150",-3.61959380020853,"Married","Male","Undergraduate",-4.43972885608673,"A","NO",38
"A844428037656022",6.81023978466913,"Single","Male","Undergraduate",-12.7375834342092,"A","NO",32
"A914801018884975",-4.20959527315013,"Married","Male","Master",-9.20209930278361,"A","NO",39
"A1759220809871390",6.69069149617758,"Married","Female","Undergraduate",-6.54015290550888,"A","NO",37
"A305214540504840",1.42873810630664,"Married","Male","Undergraduate",-2.4471471272409,"A","NO",50
"A360778366227020",0.20950879796315,"Married","Male"," ",-12.1190553344786,"A","NO",36
"A1055521335459040",-6.27134552138485,"Single","Female","Undergraduate",-10.0209663249552,"A","NO",31
"A844428094658887",7.26858273879066,"Single","Male","Undergraduate",-8.63012290559709,"A","NO",30
"A985156843387117",3.83194304162916,"Single","Male","Undergraduate",16.3260925188661,"A","NO",32
"A914801019531044",0.668250210716389,"Married","Male","Undergraduate",16.6786650195718,"A","NO",41
"A1055520953310290",1.6086242447095,"Married","Male","Master",-10.1945023145527,"A","NO",32
"A985156572538847",-4.53826565382071,"Married","Male","Middle School",8.14847161993384,"A","NO",33
"A1055521392748700",9.12941300466377,"Single","Male","Undergraduate",19.988631689921,"A","NO",33
"A985157031943510",0.491721389176324,"Married","Male","Undergraduate",3.91993653029203,"A","Yes",39
"A844428079268567",7.29986226142477,"Married","Male","High School",13.3028742671013,"A","NO",50
"A311880328385015",7.73119063547533,"Single","Male","Undergraduate",-6.29544564522803,"A","NO",31
"A985156778944975",0.0289835074022414,"Married","Female","Master",71710.802428633,"A","NO",39
"A1055520556783040",-0.201762976414524,"Married","Male","Undergraduate",2.19327089376748,"A","NO",30
"A564049486668828",9.02887033498194,"Married","Male","High School",-11.8399473279715,"A","NO",64
"A844427725187942",0.821244104928337,"Married","Male","Undergraduate",12.0597780868411,"A","NO",44
"A985156000949297",-1.90980706691183,"Single","Male","Undergraduate",-15.3954049758613,"A","NO",33
"A1688852758281760",-2.47070696371887,"Married","Male","Undergraduate",-9.56783086061478,"A","NO",40
"A1055521496050530",-2.2814575317204,"Married","Male","Undergraduate",14.9706049636006,"A","NO",33
"A914800552218616",3.45916958034318,"Married","Male","Undergraduate",4.68037180602551,"A","NO",66
"A1055521515865210",-4.28119032795355,"Married","Male","Undergraduate",9.9653042294085,"A","NO",43
"A1688852974584360",5.29094744826201,"Single","Male","Master",-19.8611175641418,"A","NO",34
"A1759220987715100",7.01983839282952,"Single","Female","Master",-12.3649039492011,"A","NO",29
"A1055521322712150",6.34051526188198,"Married","Male","Polytechnics",-1.07326014898717,"A","NO",44
"A985156647084046",1.84941478058137,"Single","Male","Undergraduate",2.54657248966396,"A","NO",51
"A1899945444375680",9.75022840128001,"Single","Male","High School",-3.51761957630515,"A","NO",41
"A388748851832365",-3.57816774907149,"Married","Male","Undergraduate",-1.93275358527899,"A","NO",48
"A844428063515993",6.12942044157721,"Married","Male","Master",6.63473745808005,"A","NO",43
"A985157075529026",7.07921619485132,"Married","Male","Undergraduate",10.1750906929374,"A","NO",64
"A985156991574026",-0.429626643829979,"Married","Male","Master",3.10639344155788,"A","NO",48
"A1829582622983150",2.87029074998666,"Married","Male","Undergraduate",7.68312805332243,"A","NO",63
"A1688852818279560",1.86173187798262,"Single","Male","Master",16.3026000466198,"A","NO",36
"A844427801907857",1.65969740899559,"Single","Male","Undergraduate",-15.7769514247775,"A","NO",35
"A914801017422061",5.26177591854334,"Single","Male","Undergraduate",3.13561323098838,"A","NO",30
"A985156630365917",5.28976628418081,"Married","Male","Undergraduate",0.176997967064381,"A","NO",35
"A423525232001112",0.6793475973811,"Single","Male","Undergraduate",0.830847341567278,"A","NO",31
"A914800951839167",13.989642808523,"Single","Male","Master",2.43644420057535,"A","NO",32
"A1829581236306220",0.791768329273909,"Married","Male","Undergraduate",-8.60613842494786,"A","NO",62
"A1759220979461650",10.3102274036249,"Single","Female","Polytechnics",-4.05123999342322,"A","NO",29
"A1055520932053330",10.7485587679623,"Single","Male","Undergraduate",6.42907049506903,"A","NO",30
"A1055521127030280",9.17003436058667,"Married","Female","Master",16.6936087608337,"A","NO",40
"A1055521076448970",-2.03838845045492,"Married","Male","Master",-11.0693642497063,"A","NO",37
"A844427424138320",2.34976418822445,"Married","Male","Undergraduate",17.4476381205022,"A","NO",35
"A1055520527131740",12.5510705872728,"Married","Male","Undergraduate",-19.3857125844806,"A","NO",39
"A985156279069291",-4.35193135622609,"Single","Male","Undergraduate",-13.9308055024594,"A","NO",29
"A1055521348864150",-1.20806516375579,"Married","Male","Undergraduate",8.97283256985247,"A","NO",45
"A388473730461069",1.93873926427495,"Single","Male","Polytechnics",2.51161236315966,"A","NO",35
"A1899945771889160",0.599553401771002,"Married","Male","Undergraduate",0.102926250547171,"A","NO",38
"A985156674462085",4.21101661271136,"Married","Male","Master",14.8143191821873,"A","NO",53
"A1055521431449950",-2.18145150408708,"Single","Male","High School",-7.42597497068346,"A","NO",31
"A844427987669632",-0.520964787651785,"Single","Female","Polytechnics",21843.4835291933,"A","NO",33
"A914801061234996",3.7884884815244,"Married","Male","Undergraduate",-16.2602519616485,"A","NO",50
"A1688853053253010",2.75123976991326,"Married","Male","Master",-17.1256717573851,"A","NO",50
"A985157017895307",3.61912066943198,"Married","Male","Undergraduate",13.9476964995265,"A","NO",36
"A914800624683913",3.07854596368223,"Married","Male","Undergraduate",-11.1308619938791,"A","NO",46
"A985156638553492",5.8709631767543,"Married","Male","Undergraduate",1.14671471528709,"A","NO",69
"A1055520440082450",2.38856013357919,"Married","Female","Undergraduate",-15.8069069962949,"A","NO",37
"A317451808810001",5.82893590077478,"Married","Male","Polytechnics",1.30594496615231,"A","NO",38
"A985156998957417",3.34828557770792,"Married","Male","Undergraduate",-17.084768358618,"A","NO",35
"A985156877346890",11.0783784255292,"Married","Male","Undergraduate",3.45429308712482,"A","NO",56
"A1899945911069200",15.3398574725948,"Single","Male","Master",-6.05174350552261,"A","NO",31
"A1055520748340210",-0.650124300947413,"Married","Male","Master",16.6810132749379,"A","NO",49
"A985156996656482",0.0610503129577262,"Single","Male","Undergraduate",-0.275085968896747,"A","NO",38
"A914801088739991",5.54018863308523,"Single","Female","Undergraduate",-5.32410368323326,"A","NO",36
"A364078789803374",-2.28827906087972,"Married","Male","Polytechnics",2.96217184513807,"A","NO",41
"A914801106518301",4.36952418715507,"Married","Female","Undergraduate",-15.7036516629159,"A","NO",33
"A1829581386136360",4.16912355757132,"Single","Male","Master",14417.0519253798,"A","NO",36
"A985156417566353",-2.75138612159621,"Single","Female","Master",7.68929704092443,"A","NO",33
"A844428167036223",9.39872895464394,"Married","Female","Polytechnics",19.7571382392198,"A","NO",47
"A1055520512271680",6.42820165785588,"Married","Male","Undergraduate",15.4214458540082,"A","NO",39
"A914800961455618",1.6790219749948,"Single","Male","Undergraduate",-16.9646336417645,"A","NO",33
"A985156970854436",10.8719198418111,"Single","Male","Master",4.76836098358035,"A","NO",33
"A914801120018878",0.981173599433154,"Married","Female","Undergraduate",-3.81144121289253,"A","NO",45
"A1829582589761360",0.409996466926299,"Married","Female","Undergraduate",-14.4785609655082,"A","NO",34
"A1759220816494610",1.65976860018261,"Single","Male","Master",-6.06279810890555,"A","NO",33
"A914801007271462",-3.96123197924905,"Married","Male","Undergraduate",-6.2637097761035,"A","NO",41
"A985157070656556",11.9001922975909,"Single","Male","Undergraduate",18.8319429382682,"A","NO",27
"A1055521248453180",9.30060775689129,"Married","Male","High School",7.30507929809391,"A","NO",35
"A402631623642438",6.66970241916738,"Single","Male","Undergraduate",-7.25018613040447,"A","NO",31
"A844428145257004",5.5307853888981,"Married","Male","Undergraduate",0.0708833057433367,"A","NO",41
"A985157087010902",0.859863260067999,"Single","Male","Polytechnics",-7.25843661464751,"A","NO",27
"A844427766375992",1.40825855951756,"Single","Male","Undergraduate",0.397134218364954,"A","NO",34
"A914801116339766",1.67838661831152,"Single","Female","Undergraduate",1.81890646927059,"A","NO",33
"A985156674274049",3.58044301376771,"Married","Female","Undergraduate",-7.10524071007967,"A","Yes",63
"A844427385228568",5.84916041082144,"Single","Male","Undergraduate",-12.4419756885618,"A","NO",28
"A844427090654259",14.698633030721,"Married","Female","Polytechnics",18.6746134795249,"A","NO",42
