"account_id","amount_6","pur_6","bank_6","entmnt_6","jewellery_6","medical_6","others_6","petrol_6","restaurant_6","supermarket_6","telecom_6","travel_6","utility_6","avg_pur_amt_6","max_pur_amt_6","min_pur_amt_6","avg_interval_pur_6","max_interval_pur_6","min_interval_pur_6","credit_limit","marital_status","sex","education","income","bad_flag","age"
"a_1055520546859080",106.4762,1,0,0,0,0,0,0,0,0,0,0,0,106.4762,106.4762,106.4762,0,0,0,9.01909348769113,"single","male","undergraduate",17.3142529185861,"no",29
"a_1055520547180090",5.29,1,1,0,0,0,0,0,0,0,0,0,0,5.29,5.29,5.29,0,0,0,3.30833777291887,"married","female","undergraduate",-16.4579320326447,"no",42
"a_1055520547194480",5.29,1,1,0,0,0,0,0,0,0,0,0,0,5.29,5.29,5.29,0,0,0,-3.65985540316813,"single","male","undergraduate",-17.7945309784263,"no",33
"a_1055520547853360",4.99,1,1,0,0,0,0,0,0,0,0,0,0,4.99,4.99,4.99,0,0,0,1.75889301345311,"single","male","master",15323.1937440019,"no",33
"a_1055520548264760",539.99,1,0,0,0,0,0,0,0,0,0,0,0,539.99,539.99,539.99,0,0,0,0.931082383743487,"married","male","undergraduate",13.5844085086137,"no",35
"a_1055520550480350",5.35,1,0,0,0,0,0,0,0,0,1,0,0,5.35,5.35,5.35,0,0,0,-4.33058830821048,"married","male","undergraduate",-6.44610927440226,"no",39
"a_1055520551474330",86.59,1,0,1,0,0,0,0,0,0,0,0,0,86.59,86.59,86.59,0,0,0,6.69059002427291,"single","male","master",3.89606734737754,"no",33
"a_1055520552099470",4.99,1,0,0,0,0,0,1,0,0,0,0,0,4.99,4.99,4.99,0,0,0,9.57887938767485,"married","male","master",15.4971916042268,"no",44
"a_1055520553293060",5.3,1,1,0,0,0,0,0,0,0,0,0,0,5.3,5.3,5.3,0,0,0,0.0486325711756947,"married","male","undergraduate",-5.54908854886889,"no",44
"a_1055520554203710",5.33,1,0,0,0,0,0,0,0,0,0,0,0,5.33,5.33,5.33,0,0,0,10.9680403098604,"married","male","undergraduate",-18.6670872941613,"no",40
"a_1055520554965950",1268.35,1,0,0,0,0,0,0,0,0,0,0,0,1268.35,1268.35,1268.35,0,0,0,13.981847602481,"single","male","undergraduate",2.74081334471703,"no",29
"a_1055520556783040",5.43,1,1,0,0,0,0,0,0,0,0,0,0,5.43,5.43,5.43,0,0,0,-0.201762976414524,"married","male","undergraduate",2.19327089376748,"no",30
"a_1055520558548500",19.96,4,0.25,0,0,0,0,0,0,0.25,0,0,0,4.99,4.99,4.99,0.333333333333333,1,0,6.78057300121523,"single","male","undergraduate",-4.82332733459771,"no",33
"a_1055520558687870",139.99,1,1,0,0,0,0,0,0,0,0,0,0,139.99,139.99,139.99,0,0,0,1.69161737483833,"single","male","master",-1.49658154696226,"no",36
"a_1055520558955650",4.99,1,0,0,0,0,0,0,0,0,0,1,0,4.99,4.99,4.99,0,0,0,-0.781324779825285,"single","male","undergraduate",7.78229039162397,"no",31
"a_1055520561113790",116.15,1,0,0,0,0,0,0,1,0,0,0,0,116.15,116.15,116.15,0,0,0,5.52173020902835,"married","male","undergraduate",4.43492393009365,"no",47
"a_1055520561182690",65.69,1,0,0,0,0,0,0,0,0,0,0,0,65.69,65.69,65.69,0,0,0,-2.97141463094298,"single","male","master",-0.907967807725072,"no",30
"a_1055520561375470",5.4,1,1,0,0,0,0,0,0,0,0,0,0,5.4,5.4,5.4,0,0,0,12.5795147989299,"single","male","master",10.0160703528672,"no",33
"a_1055520561516490",677.191251,1,0,0,0,0,0,0,0,0,0,1,0,677.191251,677.191251,677.191251,0,0,0,6.18023490157071,"married","male","undergraduate",-2.51951683312654,"no",38
"a_1055520561596670",5.34,1,1,0,0,0,0,0,0,0,0,0,0,5.34,5.34,5.34,0,0,0,6.03846603401937,"married","male","polytechnics",8.4057926479727,"no",53
"a_1055520562422410",115.40744,1,1,0,0,0,0,0,0,0,0,0,0,115.40744,115.40744,115.40744,0,0,0,-2.19866702508647,"single","female","undergraduate",8.86725882999599,"no",28
"a_1055520562661270",90.454872,1,0,0,0,0,0,1,0,0,0,0,0,90.454872,90.454872,90.454872,0,0,0,1.31992735139839,"single","male","undergraduate",-17.4770762491971,"no",29
"a_1055520562897130",21.67,1,1,0,0,0,0,0,0,0,0,0,0,21.67,21.67,21.67,0,0,0,4.26093167846464,"married","male","master",-13.3660742454231,"no",60
"a_1055520563012610",151.54,1,1,0,0,0,0,0,0,0,0,0,0,151.54,151.54,151.54,0,0,0,-2.14804200231191,"married","male","undergraduate",-16.8730257451534,"no",41
"a_1055520565545850",5.46,1,0,0,0,0,0,0,0,1,0,0,0,5.46,5.46,5.46,0,0,0,6.5780009503169,"single","male","master",-1.39017941430211,"no",33
"a_1055520566119390",62.84,1,1,0,0,0,0,0,0,0,0,0,0,62.84,62.84,62.84,0,0,0,-3.61901882771403,"married","female","undergraduate",8.37049755267799,"no",30
"a_1055520566378140",137.79,1,1,0,0,0,0,0,0,0,0,0,0,137.79,137.79,137.79,0,0,0,3.51057933349162,"married","male","undergraduate",7.39170149900019,"no",30
"a_1055520567605810",180.48933,1,1,0,0,0,0,0,0,0,0,0,0,180.48933,180.48933,180.48933,0,0,0,4.49089049782231,"married","male","high_school",-8.32078877836466,"no",37
"a_1055520568000760",5.4,1,1,0,0,0,0,0,0,0,0,0,0,5.4,5.4,5.4,0,0,0,3.29801413707156,"single","male","undergraduate",-19.3705397099257,"no",30
"a_1055520569183220",544.05,1,1,0,0,0,0,0,0,0,0,0,0,544.05,544.05,544.05,0,0,0,9.88944042853545,"married","male","undergraduate",15.9451440908015,"no",44
"a_1055520569282790",64.76,1,1,0,0,0,0,0,0,0,0,0,0,64.76,64.76,64.76,0,0,0,6.549551110534,"single","female","middle_school",-7.33033431693912,"no",27
"a_1055520569394620",777.61472,1,1,0,0,0,0,0,0,0,0,0,0,777.61472,777.61472,777.61472,0,0,0,8.29110057792999,"single","female","undergraduate",-16.5352309122682,"no",32
"a_1055520569477650",5.4,1,1,0,0,0,0,0,0,0,0,0,0,5.4,5.4,5.4,0,0,0,-5.37039132100064,"married","male","undergraduate",-16.0740059707314,"no",36
"a_1055520569528210",103.61,1,0,0,0,0,0,0,0,0,1,0,0,103.61,103.61,103.61,0,0,0,6.2794084154265,"married","male","undergraduate",12.2090166062117,"no",34
"a_1055520569918930",324.66,1,0,0,0,0,0,1,0,0,0,0,0,324.66,324.66,324.66,0,0,0,-3.83820498854853,"single","male","undergraduate",-1.35674757882953,"no",30
"a_1055520570913640",538.09,1,1,0,0,0,0,0,0,0,0,0,0,538.09,538.09,538.09,0,0,0,-4.19192061045766,"married","male","undergraduate",2.8607049304992,"no",50
"a_1055520570929800",130.34,1,0,0,0,1,0,0,0,0,0,0,0,130.34,130.34,130.34,0,0,0,7.3706877515167,"single","male","undergraduate",-16.6359988227487,"no",30
"a_1055520571204740",49.99,1,0,0,0,0,0,0,1,0,0,0,0,49.99,49.99,49.99,0,0,0,7.06192131396662,"single","male","undergraduate",17.8528221137822,"no",32
"a_1055520571765800",692.5737,1,0,0,0,0,0,0,0,0,0,0,0,692.5737,692.5737,692.5737,0,0,0,1.68060347197577,"married","male","undergraduate",3.04768939502537,"no",33
"a_1055520571978190",519.99,1,0,0,0,0,0,0,1,0,0,0,0,519.99,519.99,519.99,0,0,0,9.35040957914479,"single","male","high_school",-6.53568679466844,"no",31
"a_1055520572254130",108.11,1,0,0,0,0,0,0,0,0,0,0,0,108.11,108.11,108.11,0,0,0,5.79072065652255,"single","male","undergraduate",-17.9718676488847,"no",27
"a_1055520572428590",85.59,1,1,0,0,0,0,0,0,0,0,0,0,85.59,85.59,85.59,0,0,0,-2.75806885460671,"married","female","undergraduate",11.9110010750592,"no",33
"a_1055520573171010",4.99,1,0,0,0,0,0,0,1,0,0,0,0,4.99,4.99,4.99,0,0,0,-0.600202907421626,"married","male","undergraduate",-18.8433189317584,"no",35
"a_1055520573687000",677.191251,1,1,0,0,0,0,0,0,0,0,0,0,677.191251,677.191251,677.191251,0,0,0,1.68078726360109,"married","male","undergraduate",-9.24186425283551,"no",33
"a_1055520573698000",173.223251,1,0,0,0,0,0,0,0,0,0,1,0,173.223251,173.223251,173.223251,0,0,0,11.9618622066416,"married","male","undergraduate",15.9349620901048,"no",46
"a_1055520573777540",544.99,1,1,0,0,0,0,0,0,0,0,0,0,544.99,544.99,544.99,0,0,0,7.36945420480147,"married","male","undergraduate",3.40634912252426,"no",36
"a_1055520573813270",1258.3451,1,0,0,0,0,0,0,0,0,0,0,0,1258.3451,1258.3451,1258.3451,0,0,0,5.16179225680418,"single","male","undergraduate",1.98614883236587,"no",29
"a_1055520574472900",2577.8413,2,0,0,0,0,0,0,0,0,0,0.5,0,1288.92065,1319.4962,1258.3451,7,7,7,1.99105632219557,"married","male","undergraduate",-19.8895728308707,"no",52
"a_1055520574682580",5.34,1,1,0,0,0,0,0,0,0,0,0,0,5.34,5.34,5.34,0,0,0,10.7789810496755,"married","male","master",-15.3586140926927,"no",36
"a_1055520575126090",540.61,1,0,0,0,0,0,0,0,0,0,0,0,540.61,540.61,540.61,0,0,0,9.50166935908142,"married","male","undergraduate",0.671959687024355,"no",43
"a_1055520577854460",532.49,1,1,0,0,0,0,0,0,0,0,0,0,532.49,532.49,532.49,0,0,0,1.54090799306892,"married","male","undergraduate",-16.1239245533943,"no",47
"a_1055520578821940",544.99,1,0,0,0,0,0,0,1,0,0,0,0,544.99,544.99,544.99,0,0,0,0.268943988763727,"single","female","master",-17.9267030581832,"no",37
"a_1055520579539500",155.037042,1,0,0,0,0,0,0,0,0,0,0,0,155.037042,155.037042,155.037042,0,0,0,5.70899078575242,"married","female","master",-1.15336423739791,"no",48
"a_1055520579825480",64.62,1,0,0,0,0,0,1,0,0,0,0,0,64.62,64.62,64.62,0,0,0,2.71940795094706,"married","male","master",-1.74484657123685,"no",36
"a_1055520580028200",5.4,1,0,0,1,0,0,0,0,0,0,0,0,5.4,5.4,5.4,0,0,0,-2.92036067415308,"married","male","undergraduate",2.17664872296154,"no",35
"a_1055520580871580",74.89,1,0,0,0,0,0,0,0,0,0,0,0,74.89,74.89,74.89,0,0,0,-5.42197862801235,"married","male","undergraduate",1.09532317146659,"no",36
"a_1055520580937750",579.527044,1,0,0,0,0,0,0,1,0,0,0,0,579.527044,579.527044,579.527044,0,0,0,13.0117635676628,"married","female","master",-12.8969185892493,"no",52
"a_1055520581379500",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.18919464543462,"married","male","undergraduate",18.3683392312378,"no",56
"a_1055520582633100",784.75,1,0,0,0,0,0,0,0,0,1,0,0,784.75,784.75,784.75,0,0,0,7.69921215749066,"single","male","master",6.78326847963035,"no",32
"a_1055520582993430",149.79,1,1,0,0,0,0,0,0,0,0,0,0,149.79,149.79,149.79,0,0,0,6.09907119515445,"single","male","undergraduate",-15.9106519352645,"no",31
"a_1055520584087020",65.69,1,0,0,0,0,0,0,0,0,0,0,1,65.69,65.69,65.69,0,0,0,7.61973928886373,"single","female","undergraduate",-12.3817255813628,"no",32
"a_1055520584577070",5.3,1,1,0,0,0,0,0,0,0,0,0,0,5.3,5.3,5.3,0,0,0,-4.06103935410734,"single","male","master",13.011766532436,"no",30
"a_1055520586079800",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1.12019226742256,"married","male","undergraduate",19.8460286576301,"no",61
"a_1055520587149340",660.27,1,0,0,0,0,0,0,0,1,0,0,0,660.27,660.27,660.27,0,0,0,8.75053088047821,"married","male","undergraduate",-0.445891646668315,"no",33
"a_1055520588543550",543.74,1,0,0,0,0,0,0,0,0,0,0,0,543.74,543.74,543.74,0,0,0,-2.6607528087385,"single","male","undergraduate",2.14021797291934,"no",27
"a_1055520588985380",1723.8362,1,0,0,0,0,0,0,0,0,0,0,0,1723.8362,1723.8362,1723.8362,0,0,0,9.81095603237208,"married","male","undergraduate",12.4848065618426,"no",39
"a_1055520593330270",499.99,1,0,0,0,0,0,0,0,0,0,0,0,499.99,499.99,499.99,0,0,0,-0.331253850962035,"single","male","undergraduate",-11.8618533946574,"no",30
"a_1055520593814330",5.3,1,1,0,0,0,0,0,0,0,0,0,0,5.3,5.3,5.3,0,0,0,12.6096361507736,"married","male","undergraduate",5.04585122689605,"no",51
"a_1055520595455780",5.29,1,1,0,0,0,0,0,0,0,0,0,0,5.29,5.29,5.29,0,0,0,10.8787107951567,"single","male","undergraduate",-14.3015672825277,"no",32
"a_1055520596045310",127.19,1,1,0,0,0,0,0,0,0,0,0,0,127.19,127.19,127.19,0,0,0,14.3318364558099,"single","male","undergraduate",13042.116252318,"no",33
"a_1055520596355840",148.74,1,0,0,0,0,0,0,0,0,0,0,0,148.74,148.74,148.74,0,0,0,6.46901472222339,"married","male","master",17.2437567356974,"no",45
"a_1055520598516020",187.8833,1,1,0,0,0,0,0,0,0,0,0,0,187.8833,187.8833,187.8833,0,0,0,3.02015559754521,"married","male","undergraduate",-2.24213179200888,"no",34
"a_1055520598860940",139.99,1,0,0,0,1,0,0,0,0,0,0,0,139.99,139.99,139.99,0,0,0,0.251312224965542,"single","male","master",-9.38796079717577,"no",31
"a_1055520600856870",78.729251,1,0,0,0,0,0,0,0,0,1,0,0,78.729251,78.729251,78.729251,0,0,0,6.13152321172785,"married","male","undergraduate",16.2266241293401,"no",54
"a_1055520602106100",9.99,1,0,0,0,0,0,0,0,0,1,0,0,9.99,9.99,9.99,0,0,0,3.45900125644356,"married","female","master",-5.41308108717203,"yes",29
"a_1055520602734490",149.79,1,1,0,0,0,0,0,0,0,0,0,0,149.79,149.79,149.79,0,0,0,1.81992146995198,"married","female","undergraduate",-2.87424724549055,"no",37
"a_1055520603722990",16,1,0,0,0,0,0,0,0,0,0,0,0,16,16,16,0,0,0,-1.08188249912858,"single","male","master",13.0196796730161,"no",32
"a_1055520603999890",346.462251,1,0,0,0,0,0,0,0,0,0,0,0,346.462251,346.462251,346.462251,0,0,0,7.45988582474459,"married","male","polytechnics",-17.1922613773495,"no",46
"a_1055520605641260",5.43,1,1,0,0,0,0,0,0,0,0,0,0,5.43,5.43,5.43,0,0,0,2.27851725494489,"married","male","undergraduate",9.80717639438808,"no",42
"a_1055520605789510",10.67,2,0.5,0,0,0,0,0,0,0.5,0,0,0,5.335,5.34,5.33,0,0,0,-6.54824576146714,"married","male","high_school",-1.99554560706019,"no",67
"a_1055520605954410",4.99,1,0,0,0,0,0,0,0,0,0,0,0,4.99,4.99,4.99,0,0,0,1.85146010040212,"married","male","undergraduate",-15.4362885747105,"no",39
"a_1055520608361990",156.421301,1,0,0,0,0,0,0,0,0,0,0,0,156.421301,156.421301,156.421301,0,0,0,6.80883787128702,"married","male","undergraduate",9.20142993330956,"no",31
"a_1055520608619590",79.99,1,0,1,0,0,0,0,0,0,0,0,0,79.99,79.99,79.99,0,0,0,-7.22942856534012,"married","male","undergraduate",-9.99311150982976,"no",63
"a_1055520608969520",181.953,1,1,0,0,0,0,0,0,0,0,0,0,181.953,181.953,181.953,0,0,0,8.39045226832759,"single","male","polytechnics",13.2080771587789,"no",31
"a_1055520612843840",543.11,1,1,0,0,0,0,0,0,0,0,0,0,543.11,543.11,543.11,0,0,0,1.74889066936914,"married","male","undergraduate",-0.377371059730649,"no",56
"a_1055520613850040",5.34,1,1,0,0,0,0,0,0,0,0,0,0,5.34,5.34,5.34,0,0,0,1.89169118375331,"married","male","master",18.3239559549838,"no",40
"a_1055520613948930",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53863946958445,"single","male","undergraduate",5.57217333465815,"no",34
"a_1055520618399930",5.4,1,1,0,0,0,0,0,0,0,0,0,0,5.4,5.4,5.4,0,0,0,-0.311300737634301,"married","male","undergraduate",15.5281289666891,"no",46
"a_1055520618949850",544.36,1,1,0,0,0,0,0,0,0,0,0,0,544.36,544.36,544.36,0,0,0,4.05940655263141,"single","male","undergraduate",10.6566397938877,"no",30
"a_1055520620160490",54.43,1,0,0,0,0,0,0,1,0,0,0,0,54.43,54.43,54.43,0,0,0,-0.85179645154532,"married","male","polytechnics",-10.8804185222834,"no",30
"a_1055520620939450",129.59,1,1,0,0,0,0,0,0,0,0,0,0,129.59,129.59,129.59,0,0,0,-3.04837332601286,"single","female","undergraduate",13.2561484444886,"no",41
"a_1055520620958660",139.99,1,0,0,0,0,0,0,0,1,0,0,0,139.99,139.99,139.99,0,0,0,2.57876499652397,"single","male","master",15.7891228608787,"no",33
"a_1055520623028180",4.99,1,1,0,0,0,0,0,0,0,0,0,0,4.99,4.99,4.99,0,0,0,4.1089198770104,"married","male","undergraduate",7.99286450259387,"no",41
"a_1055520623798660",4.99,1,0,0,0,0,0,0,0,0,0,0,0,4.99,4.99,4.99,0,0,0,8.57065128497034,"married","male","master",18.4257740341127,"no",45
"a_1055520626800540",199.75424,1,1,0,0,0,0,0,0,0,0,0,0,199.75424,199.75424,199.75424,0,0,0,9.96871392982453,"single","male","master",2.18613863922656,"no",34
"a_1055520627804900",4.99,1,1,0,0,0,0,0,0,0,0,0,0,4.99,4.99,4.99,0,0,0,5.92060971594974,"married","male","undergraduate",8.07112229987979,"no",59
"a_1055520628173330",238.14,1,1,0,0,0,0,0,0,0,0,0,0,238.14,238.14,238.14,0,0,0,0.28093108806666,"married","male","undergraduate",3.36545655503869,"no",33
"a_1055520629008210",808.653044,1,0,0,0,0,0,0,0,0,0,0,0,808.653044,808.653044,808.653044,0,0,0,5.30101602768898,"single","male","undergraduate",-11.4816049672663,"no",34
"a_1055520629048810",99.99,1,1,0,0,0,0,0,0,0,0,0,0,99.99,99.99,99.99,0,0,0,0.519595500214957,"married","male","undergraduate",13.3009984716773,"no",49
"a_1055520630645360",119.56,1,0,0,0,0,0,1,0,0,0,0,0,119.56,119.56,119.56,0,0,0,5.85822042749357,"married","male","master",8.10939085669816,"no",46
"a_1055520631690060",279.98,1,1,0,0,0,0,0,0,0,0,0,0,279.98,279.98,279.98,0,0,0,4.8586933792457,"single","female","undergraduate",-19.6136335097253,"no",31
"a_1055520631693380",108.36,1,1,0,0,0,0,0,0,0,0,0,0,108.36,108.36,108.36,0,0,0,-7.6513808314167,"single","male","undergraduate",17.7988340333104,"no",35
"a_1055520631717070",151.36,1,1,0,0,0,0,0,0,0,0,0,0,151.36,151.36,151.36,0,0,0,2.01874813669361,"single","female","undergraduate",0.0283882208168507,"no",30
"a_1055520634697490",522.821791,1,1,0,0,0,0,0,0,0,0,0,0,522.821791,522.821791,522.821791,0,0,0,5.43919521350227,"married","male","undergraduate",-17.1020868606865,"no",43
"a_1055520635574060",99.99,1,0,0,0,0,0,0,0,0,0,1,0,99.99,99.99,99.99,0,0,0,1.36996320189908,"married","male","master",6.10302109271288,"no",42
"a_1055520639326420",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.171248726032674,"single","male","master",8.38112425990403,"no",31
"a_1055520640678130",904.30758,2,0,0,0,0,0,0,0,0,0,0,0,452.15379,452.15379,452.15379,0,0,0,-3.41060896091815,"married","male","undergraduate",-17.8682927880436,"no",42
"a_1055520641347260",5.29,1,1,0,0,0,0,0,0,0,0,0,0,5.29,5.29,5.29,0,0,0,9.94826793180686,"single","male","undergraduate",6.51592535898089,"no",32
"a_1055520641469930",399.99,1,1,0,0,0,0,0,0,0,0,0,0,399.99,399.99,399.99,0,0,0,2.57088543048315,"single","female","master",-11.1209581047297,"no",29
"a_1055520641978770",149.79,1,1,0,0,0,0,0,0,0,0,0,0,149.79,149.79,149.79,0,0,0,7.0013310025176,"single","female","polytechnics",5.50350454635918,"no",46
"a_1055520642524860",476.05,1,0,0,0,0,0,0,1,0,0,0,0,476.05,476.05,476.05,0,0,0,4.21996957238205,"married","male","undergraduate",-2.60982144623995,"no",37
"a_1055520645173020",527.99,1,0,0,0,0,0,0,0,0,0,0,0,527.99,527.99,527.99,0,0,0,-2.09947002065368,"single","male","undergraduate",-10.6710703670979,"no",29
"a_1055520645685800",85.59,1,1,0,0,0,0,0,0,0,0,0,0,85.59,85.59,85.59,0,0,0,8.80887208935898,"married","male","undergraduate",5.92300169169903,"no",38
"a_1055520646093970",187.3442,1,1,0,0,0,0,0,0,0,0,0,0,187.3442,187.3442,187.3442,0,0,0,1.65137915390264,"married","female","undergraduate",-9.3313283380121,"no",45
"a_1055520646743420",106.4762,1,0,0,0,0,0,0,0,0,0,0,0,106.4762,106.4762,106.4762,0,0,0,8.41936722529866,"married","male","undergraduate",-2.64164972119033,"no",61
"a_1055520649295900",5.34,1,0,0,0,0,0,0,0,0,0,0,0,5.34,5.34,5.34,0,0,0,-0.0288090821430089,"single","male","undergraduate",-16.3001410290599,"no",29
"a_1055520652357780",605.47,1,0,0,0,0,0,0,0,0,0,0,0,605.47,605.47,605.47,0,0,0,6.50100964704063,"married","male","master",12.7922530658543,"no",40
"a_1055520652366260",1190.747732,1,0,0,0,1,0,0,0,0,0,0,0,1190.747732,1190.747732,1190.747732,0,0,0,1.57868604735564,"married","male","polytechnics",1.8454859778285,"no",51
"a_1055520653134860",139.99,1,1,0,0,0,0,0,0,0,0,0,0,139.99,139.99,139.99,0,0,0,-0.938547424367629,"married","male","master",17.3289993032813,"no",35
"a_1055520654088330",19.98,1,0,0,0,0,0,0,0,0,0,0,0,19.98,19.98,19.98,0,0,0,4.76836134013347,"married","male","undergraduate",13.0035524629056,"no",59
"a_1055520655702010",132.729554,1,1,0,0,0,0,0,0,0,0,0,0,132.729554,132.729554,132.729554,0,0,0,1.00803593400493,"single","female","undergraduate",-12.9223032016307,"no",32
"a_1055520657230630",24.071958,1,1,0,0,0,0,0,0,0,0,0,0,24.071958,24.071958,24.071958,0,0,0,0.119261181763373,"single","male","master",-5.49267368391156,"no",32
"a_1055520657493710",64.15,1,0,0,0,0,0,0,0,0,0,0,0,64.15,64.15,64.15,0,0,0,7.00844149153959,"single","male","undergraduate",15.755461845547,"no",28
"a_1055520659869710",4.99,1,0,0,0,0,0,0,0,1,0,0,0,4.99,4.99,4.99,0,0,0,5.49071344004013,"single","male","master",-5.67315188236535,"no",30
"a_1055520668966190",536.86,1,1,0,0,0,0,0,0,0,0,0,0,536.86,536.86,536.86,0,0,0,15.6599302250482,"married","female","master",-6.44874543882906,"no",57
"a_1055520668996320",4.99,1,0,0,0,1,0,0,0,0,0,0,0,4.99,4.99,4.99,0,0,0,4.60145617521647,"single","male","undergraduate",-3.86120648123324,"no",28
"a_1055520669631280",157.474251,1,1,0,0,0,0,0,0,0,0,0,0,157.474251,157.474251,157.474251,0,0,0,0.51131357751321,"married","male","undergraduate",-1.88882939517498,"no",43
"a_1055520670068360",499,1,1,0,0,0,0,0,0,0,0,0,0,499,499,499,0,0,0,3.42944067464024,"married","male","master",10.2430760487914,"no",51
"a_1055520670191970",5.39,1,1,0,0,0,0,0,0,0,0,0,0,5.39,5.39,5.39,0,0,0,5.7680465777386,"married","male","polytechnics",3.68014165200293,"no",59
"a_1055520670234970",67.867664,1,1,0,0,0,0,0,0,0,0,0,0,67.867664,67.867664,67.867664,0,0,0,0.221358730242587,"single","male","undergraduate",-6.1594770103693,"no",30
"a_1055520671009820",84.99,1,0,0,0,0,0,0,0,0,0,0,0,84.99,84.99,84.99,0,0,0,4.32101372941583,"single","male","master",-17.8956182021648,"no",32
"a_1055520671317000",13.8,1,0,0,0,0,0,0,0,0,0,0,1,13.8,13.8,13.8,0,0,0,11.7497664795229,"married","male","undergraduate",-18.5668249614537,"no",56
"a_1055520672534500",74.19,1,0,0,0,0,0,0,0,1,0,0,0,74.19,74.19,74.19,0,0,0,3.39069013016112,"single","male","polytechnics",4.7539371624589,"no",33
"a_1055520679669590",127.19,1,1,0,0,0,0,0,0,0,0,0,0,127.19,127.19,127.19,0,0,0,12.5404048062889,"single","male","undergraduate",4.2150825355202,"no",32
"a_1055520684096080",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.569325014239177,"married","male","polytechnics",14.9531515873969,"no",46
"a_1055520684663730",533.93,1,0,0,0,0,0,0,0,0,0,0,0,533.93,533.93,533.93,0,0,0,1.31113687123731,"married","male","undergraduate",7.62415912002325,"no",38
"a_1055520685241440",86.39,1,1,0,0,0,0,0,0,0,0,0,0,86.39,86.39,86.39,0,0,0,3.01105921072792,"married","male","master",8.42781111598015,"no",37
"a_1055520685576270",85.79,1,0,0,0,0,0,0,0,0,0,1,0,85.79,85.79,85.79,0,0,0,-3.60889377452247,"single","male","master",18.1347706262022,"no",32
"a_1055520687713650",82.01,1,1,0,0,0,0,0,0,0,0,0,0,82.01,82.01,82.01,0,0,0,2.81014156874828,"single","male","master",-8.23455491103232,"no",34
"a_1055520688185690",63.17,1,1,0,0,0,0,0,0,0,0,0,0,63.17,63.17,63.17,0,0,0,3.07836542604491,"single","male","undergraduate",-4.63446856476367,"no",34
